id,amount,price,timestamp,type
138712807,0.57633881,29056.8,1558453489,sell
138712808,0.00499653,29052.8,1558453489,sell
138712809,0.00872193,29049.8,1558453489,sell
138712813,0.00870538,29034.8,1558453491,buy
138712814,0.15076113,29051.7,1558453500,sell
138712815,0.14923887,29051.3,1558453500,sell
138712816,0.01503468,29053.5,1558453502,sell
138712817,0.162,29053.5,1558453502,sell
138712818,0.00869913,29053.1,1558453502,sell
138712819,0.06767819,29050.6,1558453502,sell
138712822,0.25341199999999997,29050.6,1558453502,sell
138712828,0.00870028,29049.8,1558453511,buy
138712830,0.00711754,29049.7,1558453517,buy
138712831,0.24825464,29049.5,1558453517,sell
138712832,0.00869593,29049.5,1558453520,buy
138712833,0.00869593,29049.5,1558453523,buy
138712838,0.00786183,29049.3,1558453531,sell
138712839,0.00431034,29049.3,1558453531,sell
138712840,0.03796678,29049.3,1558453531,sell
138712841,0.05667351,29049.1,1558453531,sell
138712844,0.00869015,29049.5,1558453533,buy
138712845,0.00095593,29049.1,1558453537,sell
138712846,0.01,29049.5,1558453538,buy
138712847,0.005,29049.5,1558453541,buy
138712854,0.0086811,29049.5,1558453542,buy
138712860,0.00868202,29049.5,1558453545,buy
138712865,0.00866585,29049.5,1558453552,buy
138712866,0.00875905,29049.5,1558453566,buy
138712871,0.00865628,29049.1,1558453584,sell
138712872,0.00124095,29049.5,1558453585,buy
138712873,0.27875905,29054.2,1558453585,buy
138712874,0.00865628,29056.8,1558453587,sell
138712908,0.2,29049.1,1558453602,sell
138712905,0.00919337,29057.1,1558453602,sell
138712906,6.38e-06,29056.8,1558453602,sell
138712907,0.09183361,29053.9,1558453602,sell
138712913,0.005,29047.6,1558453611,sell
138712921,0.01012616,29055.1,1558453625,buy
138712920,0.01287384,29053.9,1558453625,buy
138712922,0.00865481,29049.5,1558453628,buy
138712923,0.0038061999999999996,29051.0,1558453630,buy
138712927,0.00648507,29031.1,1558453631,sell
138712925,0.00523348,29049.3,1558453631,sell
138712924,0.00458117,29049.3,1558453631,sell
138712926,0.00870028,29044.7,1558453631,sell
138712928,0.05,29032.9,1558453637,sell
138712932,0.05,29062.0,1558453642,buy
138712933,0.015,29061.6,1558453643,buy
138712935,0.005,29060.1,1558453646,buy
138712936,0.005,29052.0,1558453649,sell
138712937,0.00492129,29052.6,1558453652,sell
138712938,7.871e-05,29046.2,1558453652,sell
138712939,0.00864851,29054.2,1558453653,buy
138712943,0.005,29048.4,1558453655,sell
138712944,0.005,29052.8,1558453657,sell
138712945,0.005,29053.5,1558453659,sell
138712959,0.00863882,29067.8,1558453663,buy
138712962,0.00863791,29059.4,1558453665,sell
138712966,0.00862969,29038.5,1558453673,buy
138712968,0.00862709,29060.9,1558453682,buy
138712969,0.00862709,29060.5,1558453685,buy
138712978,0.0127,29067.5,1558453693,buy
138712977,0.00090043,29057.9,1558453693,sell
138712976,0.00771692,29059.2,1558453693,sell
138712982,0.00956987,29057.9,1558453694,sell
138712983,0.47601399,29051.3,1558453694,sell
138712984,1.0,29049.5,1558453694,sell
138712985,0.34,29049.1,1558453694,sell
138712986,0.17441614,29048.4,1558453694,sell
138712988,0.01,29049.5,1558453697,sell
138712996,0.00861007,29072.2,1558453705,sell
138712997,0.14117192,29076.3,1558453705,buy
138713002,0.0086137,29076.7,1558453707,buy
138713004,0.005,29073.7,1558453709,buy
138713005,0.135,29073.7,1558453709,buy
138713020,0.09807075,29100.5,1558453733,buy
138713019,0.00192925,29078.9,1558453733,buy
138713021,0.00859938,29089.9,1558453735,buy
138713022,0.00859666,29088.8,1558453737,buy
138713023,0.1,29088.8,1558453737,buy
138713024,0.00860119,29088.8,1558453739,buy
138713059,0.256,29081.4,1558453748,buy
138713050,0.311791,29075.2,1558453748,sell
138713053,0.129047,29075.2,1558453748,sell
138713054,0.256,29075.2,1558453748,sell
138713049,0.00391026,29083.8,1558453748,sell
138713062,0.05,29076.7,1558453752,buy
138713070,0.00859088,29081.8,1558453757,buy
138713071,0.07069212,29081.8,1558453758,buy
138713072,0.00430788,29084.7,1558453758,buy
138713077,0.10860119,29085.8,1558453761,sell
138713078,0.01822332,29085.8,1558453761,sell
138713086,0.00858633,29100.9,1558453771,buy
138713116,0.00858419,29099.1,1558453778,buy
138713115,0.00313797,29100.6,1558453778,sell
138713121,0.01263644,29096.5,1558453779,sell
138713125,0.00858419,29098.7,1558453780,buy
138713126,0.02619652,29096.5,1558453780,sell
138713132,0.01263807,29096.1,1558453781,sell
138713137,0.03693027,29096.1,1558453781,sell
138713138,0.00858419,29096.1,1558453781,buy
138713151,0.17905129,29086.2,1558453782,sell
138713156,0.03503596,29098.0,1558453783,buy
138713172,0.00859666,29089.1,1558453786,sell
138713171,0.00371895,29091.7,1558453786,sell
138713194,0.01975873,29088.8,1558453788,sell
138713193,0.01716837,29089.1,1558453788,sell
138713213,0.03705035,29088.8,1558453789,sell
138713211,0.00629236,29088.8,1558453789,sell
138713198,0.00858153,29089.9,1558453789,sell
138713202,0.03703725,29088.8,1558453789,sell
138713199,0.00409641,29088.8,1558453789,sell
138713205,0.01231272,29090.2,1558453789,sell
138713215,0.040144,29089.5,1558453790,sell
138713225,0.03155649,29100.6,1558453794,sell
138713237,0.00857727,29100.9,1558453799,buy
138713241,0.82865924,29100.5,1558453800,sell
138713240,0.01393236,29100.6,1558453800,sell
138713243,0.00857817,29100.9,1558453801,buy
138713247,0.00857817,29100.9,1558453802,buy
138713256,0.032847,29100.5,1558453803,sell
138713258,0.01220504,29100.5,1558453803,sell
138713262,0.0369182,29100.5,1558453803,sell
138713263,0.81175944,29100.5,1558453803,sell
138713268,0.01223436,29100.5,1558453806,sell
138713280,0.03703194,29099.1,1558453808,sell
138713275,0.0179,29099.4,1558453808,buy
138713277,0.01219188,29099.1,1558453808,sell
138713286,0.0121579,29091.5,1558453809,sell
138713289,0.00933445,29091.5,1558453809,sell
138713290,0.02769101,29089.1,1558453809,sell
138713295,0.00857541,29084.2,1558453810,buy
138713299,0.00859178,29082.5,1558453812,sell
138713301,0.00857541,29076.8,1558453813,buy
138713310,0.03748536,29076.8,1558453813,buy
138713378,0.01244677,29075.5,1558453819,buy
138713377,0.02454797,29075.5,1558453819,buy
138713370,0.01211762,29075.2,1558453819,sell
138713336,0.01244578,29075.5,1558453819,buy
138713333,0.03732847,29075.5,1558453819,buy
138713369,0.01682017,29075.2,1558453819,sell
138713364,0.0196,29075.2,1558453819,sell
138713382,0.00856938,29075.2,1558453820,sell
138713390,0.0007700000000000001,29075.6,1558453823,buy
138713397,0.03717207,29075.2,1558453825,buy
138713403,0.03798121,29075.5,1558453831,sell
138713404,0.25347119,29075.5,1558453831,sell
138713406,0.00410282,29075.6,1558453832,buy
138713407,0.00451341,29078.9,1558453832,buy
138713416,0.0372318,29088.4,1558453834,buy
138713418,0.01231074,29088.0,1558453834,buy
138713444,0.62457147,29074.8,1558453847,buy
138713439,0.00314111,29071.9,1558453847,buy
138713440,0.13261719,29071.9,1558453847,buy
138713441,0.05022575,29071.9,1558453847,buy
138713442,0.1,29073.0,1558453847,buy
138713443,0.33903118,29074.8,1558453847,buy
138713488,0.00272144,29084.7,1558453862,sell
138713487,0.00400438,29092.8,1558453862,buy
138713486,0.00542929,29092.8,1558453862,buy
138713490,0.005,29091.3,1558453865,buy
138713505,0.00607106,29086.2,1558453875,buy
